7289 | 0 | 4 | 0 | 0.0043366
7290 | 0 | 4 | 0 | 0.00185657
7291 | 0 | 4 | 0 | 1.06434
7292 | 0 | 4 | 0 | 0.0018487
7293 | 0 | 4 | 0 | 0.991435
7294 | 0 | 4 | 0 | 0.00103879
7295 | 0 | 4 | 0 | 0.00101924
7296 | 0 | 4 | 0 | 0.00110173
7297 | 0 | 4 | 0 | 0.00111222
7298 | 0 | 4 | 0 | 0.00110006
7299 | 0 | 4 | 0 | 0.00115538
7300 | 0 | 4 | 0 | 0.00113249
7301 | 0 | 4 | 0 | 0.0011394
7302 | 0 | 4 | 0 | 0.00132418
7303 | 0 | 4 | 0 | 0.00112486
7304 | 0 | 4 | 0 | 0.00113726
7305 | 0 | 4 | 0 | 0.00106287
7306 | 0 | 4 | 0 | 0.00110865
7307 | 0 | 4 | 0 | 0.00105238
7308 | 0 | 4 | 0 | 0.00107765
7309 | 0 | 4 | 0 | 0.00109434
7310 | 0 | 4 | 0 | 0.00115848
7311 | 0 | 4 | 0 | 0.00108051
7312 | 0 | 4 | 0 | 0.00140858
7313 | 0 | 4 | 0 | 0.00109291
7314 | 0 | 4 | 0 | 0.0011332
7315 | 0 | 4 | 0 | 0.00116658
7316 | 0 | 4 | 0 | 0.00118041
7317 | 0 | 4 | 0 | 0.0011127
7318 | 0 | 4 | 0 | 0.00119543
7319 | 0 | 4 | 0 | 0.00102305
7320 | 0 | 4 | 0 | 0.00103712
7321 | 0 | 4 | 0 | 0.001261
7322 | 0 | 4 | 0 | 0.00113392
7323 | 0 | 4 | 0 | 0.00107861
7324 | 0 | 4 | 0 | 0.00105333
7325 | 0 | 4 | 0 | 0.000996828
7326 | 0 | 4 | 0 | 0.00118542
7327 | 0 | 4 | 0 | 0.00113153
7328 | 0 | 4 | 0 | 0.00118709
7329 | 0 | 4 | 0 | 0.001055
7330 | 0 | 4 | 0 | 0.0013833
7331 | 0 | 4 | 0 | 0.00110269
7332 | 0 | 4 | 0 | 0.00121975
7333 | 0 | 4 | 0 | 0.00108838
7334 | 0 | 4 | 0 | 0.00111532
7335 | 0 | 4 | 0 | 0.00158238
7336 | 0 | 4 | 0 | 0.00121331
7337 | 0 | 4 | 0 | 0.00116539
7338 | 0 | 4 | 0 | 0.00106597
7339 | 0 | 4 | 0 | 0.00116825
7340 | 0 | 4 | 0 | 0.0013001
7341 | 0 | 4 | 0 | 0.00101709
7342 | 0 | 4 | 0 | 0.00117421
7343 | 0 | 4 | 0 | 0.0011189
7344 | 0 | 4 | 0 | 0.0010972
7345 | 0 | 4 | 0 | 0.00117326
7346 | 0 | 4 | 0 | 0.00119758
7347 | 0 | 4 | 0 | 0.0011375
7348 | 0 | 4 | 0 | 0.00107217
7349 | 0 | 4 | 0 | 0.00160837
7350 | 0 | 4 | 0 | 0.00100374
7351 | 0 | 4 | 0 | 0.00145459
7352 | 0 | 4 | 0 | 0.00114751
7353 | 0 | 4 | 0 | 0.0011487
7354 | 0 | 4 | 0 | 0.00110722
7355 | 0 | 4 | 0 | 0.00107217
7356 | 0 | 4 | 0 | 0.00115013
7357 | 0 | 4 | 0 | 0.0010767
7358 | 0 | 4 | 0 | 0.00122118
7359 | 0 | 4 | 0 | 0.00136542
7360 | 0 | 4 | 0 | 0.00113416
7361 | 0 | 4 | 0 | 0.00109363
7362 | 0 | 4 | 0 | 0.00109792
7363 | 0 | 4 | 0 | 0.00110006
7364 | 0 | 4 | 0 | 0.00116444
7365 | 0 | 4 | 0 | 0.00144768
7366 | 0 | 4 | 0 | 0.00116563
7367 | 0 | 4 | 0 | 0.00103569
7368 | 0 | 4 | 0 | 0.00111365
7369 | 0 | 4 | 0 | 0.00105643
7370 | 0 | 4 | 0 | 0.00110483
7371 | 0 | 4 | 0 | 0.00115204
7372 | 0 | 4 | 0 | 0.00116014
7373 | 0 | 4 | 0 | 0.00106525
7374 | 0 | 4 | 0 | 0.00107265
7375 | 0 | 4 | 0 | 0.00104594
7376 | 0 | 4 | 0 | 0.00115728
7377 | 0 | 4 | 0 | 0.00101614
7378 | 0 | 4 | 0 | 0.00104022
7379 | 0 | 4 | 0 | 0.00116372
7380 | 0 | 4 | 0 | 0.00121307
7381 | 0 | 4 | 0 | 0.00116205
7382 | 0 | 4 | 0 | 0.00113034
7383 | 0 | 4 | 0 | 0.00110817
7384 | 0 | 4 | 0 | 0.00111389
7385 | 0 | 4 | 0 | 0.0011611
7386 | 0 | 4 | 0 | 0.00111055
7387 | 0 | 4 | 0 | 0.00103855
7388 | 0 | 4 | 0 | 0.00111651
7389 | 0 | 4 | 0 | 0.0011518
7390 | 0 | 4 | 0 | 0.00115871
7391 | 0 | 4 | 0 | 0.00108528
7392 | 0 | 4 | 0 | 0.00105929
7393 | 0 | 4 | 0 | 0.00112104
7394 | 0 | 4 | 0 | 0.00113964
7395 | 0 | 4 | 0 | 0.00101638
7396 | 0 | 4 | 0 | 0.00110722
7397 | 0 | 4 | 0 | 0.00116372
7398 | 0 | 4 | 0 | 0.00112772
7399 | 0 | 4 | 0 | 0.00111508
7400 | 0 | 4 | 0 | 0.00109267
7401 | 0 | 4 | 0 | 0.00103498
7402 | 0 | 4 | 0 | 0.00110507
7403 | 0 | 4 | 0 | 0.00106931
7404 | 0 | 4 | 0 | 0.00118661
7405 | 0 | 4 | 0 | 0.00116825
7406 | 0 | 5 | 0 | 0.514879
7407 | 0 | 5 | 0 | 0.38052
7408 | 0 | 5 | 0 | 0.00119662
7409 | 0 | 5 | 0 | 0.368516
7410 | 0 | 5 | 0 | 0.368614
7411 | 0 | 5 | 0 | 0.290473
7412 | 0 | 5 | 0 | 0.302341
7413 | 0 | 5 | 0 | 0.368834
7414 | 0 | 5 | 0 | 0.00108933
7415 | 0 | 5 | 0 | 0.368689
7416 | 0 | 5 | 0 | 0.444247
7417 | 0 | 5 | 0 | 0.4596
7418 | 0 | 5 | 0 | 0.511696
7419 | 0 | 5 | 0 | 0.362087
7420 | 0 | 5 | 0 | 0.00118995
7421 | 0 | 5 | 0 | 0.508392
7422 | 0 | 5 | 0 | 0.506806
7423 | 0 | 5 | 0 | 0.358486
7424 | 0 | 5 | 0 | 0.343333
7425 | 0 | 5 | 0 | 0.289714
7426 | 0 | 5 | 0 | 0.283312
7427 | 0 | 5 | 0 | 0.0017004
7428 | 0 | 5 | 0 | 0.342751
7429 | 0 | 6 | 0 | 0.454297
7430 | 0 | 6 | 0 | 0.462203
7431 | 0 | 6 | 0 | 0.454437
7432 | 0 | 6 | 0 | 0.00120878
7433 | 0 | 6 | 0 | 0.318413
7434 | 0 | 6 | 0 | 0.341273
7435 | 0 | 6 | 0 | 0.283988
7436 | 0 | 6 | 0 | 0.342524
7437 | 0 | 6 | 0 | 0.345711
7438 | 0 | 6 | 0 | 0.341509
7439 | 0 | 6 | 0 | 0.00113916
7440 | 0 | 6 | 0 | 0.469905
7441 | 0 | 6 | 0 | 0.467236
7442 | 0 | 6 | 0 | 0.472803
7443 | 0 | 6 | 0 | 0.336691
7444 | 0 | 6 | 0 | 0.494002
7445 | 0 | 6 | 0 | 0.00108719
7446 | 0 | 6 | 0 | 0.391613
7447 | 0 | 6 | 0 | 0.322572
7448 | 0 | 6 | 0 | 0.323752
7449 | 0 | 6 | 0 | 0.321243
7450 | 0 | 5 | 0 | 0.397936
7451 | 0 | 5 | 0 | 0.00106144
7452 | 0 | 5 | 0 | 0.27179
7453 | 0 | 5 | 0 | 0.263819
7454 | 0 | 5 | 0 | 0.264658
7455 | 0 | 5 | 0 | 0.265128
7456 | 0 | 5 | 0 | 0.260758
7457 | 0 | 5 | 0 | 0.00107479
7458 | 0 | 5 | 0 | 0.251146
7459 | 0 | 5 | 0 | 0.251138
7460 | 0 | 5 | 0 | 0.25299
7461 | 0 | 5 | 0 | 0.251345
7462 | 0 | 5 | 0 | 0.244876
7463 | 0 | 5 | 0 | 0.24158
7464 | 0 | 5 | 0 | 0.00103736
7465 | 0 | 5 | 0 | 0.243796
7466 | 0 | 5 | 0 | 0.244193
7467 | 0 | 5 | 0 | 0.293812
7468 | 0 | 5 | 0 | 0.31635
7469 | 0 | 5 | 0 | 0.00110698
7470 | 0 | 5 | 0 | 0.342333
7471 | 0 | 5 | 0 | 0.345464
7472 | 0 | 5 | 0 | 0.343979
7473 | 0 | 5 | 0 | 0.343612
7474 | 0 | 5 | 0 | 0.34728
7475 | 0 | 5 | 0 | 0.00114036
7476 | 0 | 5 | 0 | 0.303743
7477 | 0 | 5 | 0 | 0.299362
7478 | 0 | 5 | 0 | 0.296171
7479 | 0 | 5 | 0 | 0.371323
7480 | 0 | 5 | 0 | 0.385108
7481 | 0 | 5 | 0 | 0.00110149
7482 | 0 | 5 | 0 | 0.288322
7483 | 0 | 5 | 0 | 0.288504
7484 | 0 | 5 | 0 | 0.371808
7485 | 0 | 5 | 0 | 0.372852
7486 | 0 | 5 | 0 | 0.374694
7487 | 0 | 4 | 0 | 0.283918
7488 | 0 | 4 | 0 | 0.00114059
7489 | 0 | 5 | 0 | 0.0443261
7490 | 0 | 5 | 0 | 0.00149608
7491 | 0 | 5 | 0 | 0.00121093
7492 | 0 | 6 | 0 | 0.0425572
7493 | 0 | 6 | 0 | 0.00150061
7494 | 0 | 6 | 0 | 0.00112963
7495 | 0 | 6 | 0 | 0.0011797
7496 | 0 | 6 | 0 | 0.00113511
7497 | 0 | 6 | 0 | 0.00113893
7498 | 0 | 6 | 0 | 0.00124836
7499 | 0 | 6 | 0 | 0.00118685
7500 | 0 | 6 | 0 | 0.00169015
7501 | 0 | 6 | 0 | 0.00114536
7502 | 0 | 6 | 0 | 0.00120664
7503 | 0 | 6 | 0 | 0.00111437
7504 | 0 | 6 | 0 | 0.45872
7505 | 0 | 6 | 0 | 0.189632
7506 | 0 | 6 | 0 | 0.00124145
7507 | 0 | 5 | 0 | 0.184505
7508 | 0 | 5 | 0 | 0.200932
7509 | 0 | 5 | 0 | 0.200187
7510 | 0 | 5 | 0 | 0.208763
7511 | 0 | 5 | 0 | 0.250969
7512 | 0 | 5 | 0 | 0.0011909
7513 | 0 | 5 | 0 | 0.0013001
7514 | 0 | 5 | 0 | 0.00130916
7515 | 0 | 5 | 0 | 0.00127029
7516 | 0 | 5 | 0 | 0.0012629
7517 | 0 | 5 | 0 | 0.00129485
7518 | 0 | 5 | 0 | 0.00129795
7519 | 0 | 5 | 0 | 0.00127673
7520 | 0 | 5 | 0 | 0.00118446
7521 | 0 | 5 | 0 | 0.00127149
7522 | 0 | 5 | 0 | 0.00123405
7523 | 0 | 5 | 0 | 0.00124359
7524 | 0 | 5 | 0 | 0.00126147
7525 | 0 | 5 | 0 | 0.00130463
7526 | 0 | 5 | 0 | 0.00122857
7527 | 0 | 5 | 0 | 0.00133562
