8259 | 1 | 29 | 0 | 62.3902
8269 | 0 | 29 | 0 | 62.5004
8279 | 0 | 29 | 0 | 62.5475
8289 | 0 | 29 | 0 | 62.449
8299 | 0 | 29 | 0 | 62.4385
8309 | 0 | 29 | 0 | 62.3986
8319 | 0 | 29 | 0 | 62.3551
8329 | 1 | 30 | 0 | 62.4005
8339 | 1 | 31 | 0 | 62.3667
8349 | 0 | 31 | 0 | 62.2987
8359 | 0 | 31 | 0 | 62.327
8369 | 0 | 31 | 0 | 62.2641
8379 | 0 | 31 | 0 | 62.2925
8389 | 0 | 31 | 0 | 62.3013
8399 | 1 | 32 | 0 | 62.2758
8409 | 0 | 32 | 0 | 62.4208
8419 | 1 | 33 | 0 | 62.2621
8429 | 1 | 34 | 0 | 62.4013
8439 | 1 | 35 | 0 | 62.4555
8449 | 0 | 35 | 0 | 62.433
8459 | 2 | 37 | 0 | 62.5146
8469 | 1 | 38 | 0 | 62.4754
8479 | 1 | 39 | 0 | 62.448
8489 | 2 | 41 | 0 | 62.3096
8499 | 1 | 42 | 0 | 62.5106
8509 | 0 | 42 | 0 | 62.3297
8519 | 1 | 43 | 0 | 62.5257
8529 | 1 | 44 | 0 | 62.2487
8539 | 0 | 44 | 0 | 62.3741
8549 | 0 | 44 | 0 | 62.3604
8559 | 0 | 44 | 0 | 62.2194
8569 | 0 | 44 | 0 | 62.5363
8579 | 0 | 44 | 0 | 62.3913
8589 | 0 | 44 | 0 | 62.4048
8599 | 0 | 44 | 0 | 62.3736
8609 | 0 | 44 | 0 | 62.4959
8619 | 0 | 44 | 0 | 62.3899
8629 | 0 | 44 | 0 | 62.4025
8639 | 0 | 44 | 0 | 62.4067
8649 | 0 | 44 | 0 | 62.3724
8659 | 0 | 44 | 0 | 62.3743
8669 | 0 | 44 | 0 | 62.4825
8679 | 0 | 44 | 0 | 62.4522
8689 | 0 | 44 | 0 | 62.3721
8699 | 0 | 44 | 0 | 62.4207
8709 | 0 | 44 | 0 | 62.3616
8719 | 0 | 44 | 0 | 62.538
8729 | 0 | 44 | 0 | 62.4231
8739 | 0 | 44 | 0 | 62.3207
8749 | 0 | 44 | 0 | 62.3315
8759 | 0 | 44 | 0 | 62.2694
8769 | 0 | 44 | 0 | 62.2505
8779 | 1 | 45 | 0 | 62.3753
8789 | 1 | 46 | 0 | 62.2904
8799 | 1 | 47 | 0 | 62.2723
8809 | 1 | 48 | 0 | 62.359
8819 | 1 | 49 | 0 | 62.3397
8829 | 1 | 50 | 0 | 62.3894
8839 | 1 | 51 | 0 | 62.4234
8849 | 1 | 52 | 0 | 62.2424
8859 | 1 | 53 | 0 | 62.3248
8869 | 1 | 54 | 0 | 62.4524
8879 | 1 | 55 | 0 | 62.3905
8889 | 1 | 56 | 0 | 62.4472
8899 | 1 | 57 | 0 | 62.4157
8909 | 0 | 57 | 0 | 62.4555
8919 | 2 | 59 | 0 | 62.3828
8929 | 2 | 61 | 0 | 62.385
8939 | 2 | 63 | 0 | 62.3263
8949 | 0 | 63 | 0 | 62.4937
8959 | 2 | 65 | 0 | 62.2381
8969 | 2 | 67 | 0 | 62.356
8979 | 2 | 69 | 0 | 62.4204
8989 | 2 | 71 | 0 | 62.4976
8999 | 1 | 72 | 0 | 62.5135
9009 | 0 | 72 | 0 | 62.4963
9019 | 1 | 73 | 0 | 62.52
9029 | 1 | 74 | 0 | 62.4712
9039 | 1 | 75 | 0 | 62.4428
9049 | 1 | 76 | 0 | 62.471
9059 | 0 | 76 | 0 | 62.4273
9069 | 0 | 76 | 0 | 62.5002
9079 | 0 | 76 | 0 | 62.631
9089 | 0 | 76 | 0 | 62.4856
9099 | 0 | 76 | 0 | 62.3301
9109 | 0 | 76 | 0 | 62.4132
9119 | 0 | 76 | 0 | 62.2636
9129 | 0 | 76 | 0 | 62.3279
9139 | 0 | 76 | 0 | 62.5011
9149 | 0 | 76 | 0 | 62.4838
9159 | 1 | 77 | 0 | 62.2716
9169 | 0 | 77 | 0 | 62.346
9179 | 0 | 77 | 0 | 62.5161
9189 | 0 | 77 | 0 | 62.3966
9199 | 0 | 77 | 0 | 62.5553
9209 | 0 | 77 | 0 | 62.3144
9219 | 0 | 77 | 0 | 62.61
9229 | 1 | 78 | 0 | 62.5418
9239 | 1 | 79 | 0 | 62.5541
9249 | 1 | 80 | 0 | 62.4769
9259 | 0 | 80 | 0 | 62.326
9269 | 0 | 80 | 0 | 62.3012
9279 | 0 | 80 | 0 | 62.4949
9289 | 0 | 80 | 0 | 62.4705
9299 | 0 | 80 | 0 | 62.4141
9309 | 0 | 80 | 0 | 62.3398
9319 | 0 | 80 | 0 | 62.4198
9329 | 0 | 80 | 0 | 62.5271
9339 | 0 | 80 | 0 | 62.4673
9349 | 0 | 80 | 0 | 62.1211
9359 | 0 | 80 | 0 | 62.4479
9369 | 0 | 80 | 0 | 62.2536
9379 | 0 | 80 | 0 | 62.4001
9389 | 0 | 80 | 0 | 62.1743
9399 | 0 | 80 | 0 | 62.5447
9409 | 0 | 80 | 0 | 62.4161
9419 | 0 | 80 | 0 | 62.4341
9429 | 0 | 80 | 0 | 62.2748
9439 | 0 | 80 | 0 | 62.3364
9449 | 0 | 80 | 0 | 62.428
9459 | 0 | 80 | 0 | 62.3511
9469 | 0 | 80 | 0 | 62.5159
9479 | 0 | 80 | 0 | 62.4838
9489 | 0 | 80 | 0 | 62.3881
9499 | 0 | 80 | 0 | 62.5039
9509 | 0 | 80 | 0 | 62.5857
9519 | 0 | 80 | 0 | 62.3649
9529 | 0 | 80 | 0 | 62.3637
9539 | 0 | 80 | 0 | 62.3292
9549 | 0 | 80 | 0 | 62.3814
9559 | 0 | 80 | 0 | 62.3928
