%time,field.header.seq,field.header.stamp,field.header.frame_id,field.copx,field.copy
1374680230919800253,733089,1374680230919800253,,0.0312893429476,-0.00516079185175
1374680230920404380,733090,1374680230920404380,,0.0313454986336,-0.00517657340446
1374680230921018076,733091,1374680230921018076,,0.0313286186046,-0.00521282464288
1374680230921642736,733092,1374680230921642736,,0.031206923341,-0.0052108904177
1374680230922567644,733093,1374680230922567644,,0.0311672713291,-0.00515885274209
1374680230923180501,733094,1374680230923180501,,0.0312326866465,-0.0051448696101
1374680230923797479,733095,1374680230923797479,,0.0312326866465,-0.0051448696101
1374680230924720571,733096,1374680230924720571,,0.0312326866465,-0.0051448696101
1374680230925348933,733097,1374680230925348933,,0.0312893429476,-0.00516079185175
1374680230925951314,733098,1374680230925951314,,0.0312239651227,-0.00517464252624
1374680230926562216,733099,1374680230926562216,,0.0312723126716,-0.00519718302961
1374680230927489219,733100,1374680230927489219,,0.0315430359385,-0.00519605630783
1374680230928389823,733101,1374680230928389823,,0.031521027138,-0.00510731665919
1374680230928700128,733102,1374680230928700128,,0.0313063277098,-0.00512449793015
1374680230929653112,733103,1374680230929653112,,0.0313063277098,-0.00512449793015
1374680230930886648,733104,1374680230930886648,,0.0312893429476,-0.00516079185175
1374680230930892166,733105,1374680230930892166,,0.0313116934825,-0.00524917272262
1374680230931487283,733106,1374680230931487283,,0.0313116934825,-0.00524917272262
1374680230933029728,733107,1374680230933029728,,0.0313116934825,-0.00524917272262
1374680230933035385,733108,1374680230933035385,,0.0313116934825,-0.00524917272262
1374680230933651874,733109,1374680230933651874,,0.0313116934825,-0.00524917272262
1374680230934559741,733110,1374680230934559741,,0.0315042570951,-0.00514374520723
1374680230935185379,733111,1374680230935185379,,0.0315430359385,-0.00519605630783
1374680230935809411,733112,1374680230935809411,,0.0313116934825,-0.00524917272262
1374680230937021437,733113,1374680230937021437,,0.0313116934825,-0.00524917272262
1374680230937364218,733114,1374680230937364218,,0.0313116934825,-0.00524917272262
1374680230938612421,733115,1374680230938612421,,0.0315042570951,-0.00514374520723
1374680230938618008,733116,1374680230938618008,,0.0314874419183,-0.00518027179707
1374680230939483551,733117,1374680230939483551,,0.0314874419183,-0.00518027179707
1374680230940103812,733118,1374680230940103812,,0.0314483156278,-0.00512767715038
1374680230940720650,733119,1374680230940720650,,0.0314483156278,-0.00512767715038
1374680230942259183,733120,1374680230942259183,,0.0314483156278,-0.00512767715038
1374680230942264980,733121,1374680230942264980,,0.031408943877,-0.00507475254903
1374680230943484758,733122,1374680230943484758,,0.0312326866465,-0.0051448696101
1374680230944422377,733123,1374680230944422377,,0.0314652360588,-0.00509110739804
1374680230944428384,733124,1374680230944428384,,0.0314652360588,-0.00509110739804
1374680230945329126,733125,1374680230945329126,,0.0314652360588,-0.00509110739804
1374680230945955254,733126,1374680230945955254,,0.0314821109317,-0.00505463610944
1374680230946574746,733127,1374680230946574746,,0.0314989404302,-0.00501826288747
1374680230947493857,733128,1374680230947493857,,0.0314821109317,-0.00505463610944
1374680230948097914,733129,1374680230948097914,,0.0314652360588,-0.00509110739804
1374680230949067241,733130,1374680230949067241,,0.0314483156278,-0.00512767715038
1374680230949363089,733131,1374680230949363089,,0.031408943877,-0.00507475254903
1374680230950258245,733132,1374680230950258245,,0.031408943877,-0.00507475254903
1374680230950881229,733133,1374680230950881229,,0.0313693243486,-0.00502149487829
