%time,field.header.seq,field.header.stamp,field.header.frame_id,field.copx,field.copy
1374680211704058426,678977,1374680211704058426,,0.0121985518301,0.0599645765174
1374680211706814991,678978,1374680211706814991,,0.0123055906299,0.0598523374592
1374680211707119639,678979,1374680211707119639,,0.0121543534053,0.0600846980686
1374680211708056141,678980,1374680211708056141,,0.0122149854406,0.0598670574266
1374680211708622763,678981,1374680211708622763,,0.0119829783709,0.0598661925558
1374680211709275150,678982,1374680211709275150,,0.0121214556483,0.0602816564645
1374680211710198452,678983,1374680211710198452,,0.0121670992005,0.0603109342452
1374680211710812287,678984,1374680211710812287,,0.0121227474718,0.0603541589908
1374680211711757100,678985,1374680211711757100,,0.0120402366402,0.0601258820508
1374680211712352148,678986,1374680211712352148,,0.011994609633,0.060096696386
1374680211712966821,678987,1374680211712966821,,0.0120198993414,0.0601424498559
1374680211713925043,678988,1374680211713925043,,0.0121098978189,0.0601282064729
1374680211717889653,678989,1374680211717889653,,0.0122102228953,0.0601950321508
1374680211718189621,678990,1374680211718189621,,0.0121736512516,0.0599951479466
1374680211719403463,678991,1374680211719403463,,0.0121907616415,0.0598175804718
1374680211720340034,678992,1374680211720340034,,0.0122159112775,0.059863581783
1374680211720965393,678993,1374680211720965393,,0.0121098201478,0.0600515348509
1374680211721859362,678994,1374680211721859362,,0.0122365701912,0.059846563766
1374680211722486955,678995,1374680211722486955,,0.0122295725847,0.0601058167688
1374680211723141508,678996,1374680211723141508,,0.0122183585351,0.0602828365889
1374680211723735368,678997,1374680211723735368,,0.0122295725847,0.0601058167688
1374680211724350670,678998,1374680211724350670,,0.0122352717162,0.0597738416773
1374680211725250575,678999,1374680211725250575,,0.0123200820468,0.0600914871541
1374680211725895838,679000,1374680211725895838,,0.0122799489131,0.0600608657039
1374680211726819140,679001,1374680211726819140,,0.0123701150413,0.0600504509734
1374680211727472505,679002,1374680211727472505,,0.0122798499344,0.0597300359201
1374680211728057216,679003,1374680211728057216,,0.0122798499344,0.0597300359201
1374680211728967318,679004,1374680211728967318,,0.0123257989099,0.0597589946
1374680211729274410,679005,1374680211729274410,,0.0123200820468,0.0600914871541
1374680211730200715,679006,1374680211730200715,,0.0123809654186,0.0598735724538
1374680211730813293,679007,1374680211730813293,,0.0123244964528,0.0596861630462
1374680211731756918,679008,1374680211731756918,,0.0123244964528,0.0596861630462
1374680211732353014,679009,1374680211732353014,,0.0123495978634,0.0597323741369
1374680211732969363,679010,1374680211732969363,,0.0124257670543,0.0598297335522
1374680211758178433,679011,1374680211758178433,,0.0127468701184,0.0600845784879
1374680211758794223,679012,1374680211758794223,,0.0127526548882,0.0597505800055
1374680211759408198,679013,1374680211759408198,,0.0127979032015,0.0597064894074
1374680211760012535,679014,1374680211760012535,,0.0127363185138,0.059925526231
1374680211760639709,679015,1374680211760639709,,0.0127855065128,0.0599421978069
1374680211761254382,679016,1374680211761254382,,0.0127363185138,0.059925526231
1374680211762179360,679017,1374680211762179360,,0.0127363185138,0.059925526231
1374680211762793894,679018,1374680211762793894,,0.0127142125877,0.0598668252434
1374680211763717196,679019,1374680211763717196,,0.0128123886507,0.0595206408844
1374680211764332357,679020,1374680211764332357,,0.0127606644607,0.0598959925099
1374680211764947659,679021,1374680211764947659,,0.0127142125877,0.0598668252434
1374680211765562751,679022,1374680211765562751,,0.0128416685119,0.0597947650881
1374680211766488567,679023,1374680211766488567,,0.0127502618719,0.0598095694035
1374680211767103450,679024,1374680211767103450,,0.0128234483808,0.0594176618026
1374680211767716517,679025,1374680211767716517,,0.0127718167108,0.0597924246299
