%time,field.header.seq,field.header.stamp,field.header.frame_id,field.sen1,field.sen2,field.sen3,field.sen4
1374680211617876941,708062,1374680211617876941,,5.96855447867,8.9505258249,1.10642329703,1.94142152456
1374680211618606084,708063,1374680211618606084,,5.96855447867,8.9505258249,1.04706751898,1.96841953399
1374680211619311551,708064,1374680211619311551,,5.96855447867,8.88896766677,1.04706751898,1.94142152456
1374680211620020789,708065,1374680211620020789,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211620788624,708066,1374680211620788624,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211621447647,708067,1374680211621447647,,5.94198039429,8.88896766677,1.04706751898,1.94142152456
1374680211622179653,708068,1374680211622179653,,5.94198039429,8.88896766677,1.04706751898,1.94142152456
1374680211622875202,708069,1374680211622875202,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211623610212,708070,1374680211623610212,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211624305063,708071,1374680211624305063,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211625019190,708072,1374680211625019190,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211625735343,708073,1374680211625735343,,5.94198039429,8.88896766677,1.04706751898,1.96841953399
1374680211626447654,708074,1374680211626447654,,5.94198039429,8.88896766677,1.04706751898,1.96841953399
1374680211627161781,708075,1374680211627161781,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211627865711,708076,1374680211627865711,,5.96855447867,8.88896766677,1.10642329703,1.96841953399
1374680211628605540,708077,1374680211628605540,,5.94198039429,8.88896766677,1.04706751898,1.96841953399
1374680211629308004,708078,1374680211629308004,,5.94198039429,8.88896766677,1.10642329703,1.94142152456
1374680211629999851,708079,1374680211629999851,,5.94198039429,8.9505258249,1.04706751898,1.96841953399
1374680211630724594,708080,1374680211630724594,,5.96855447867,8.9505258249,1.04706751898,1.96841953399
1374680211631444169,708081,1374680211631444169,,5.96855447867,8.9505258249,1.10642329703,1.96841953399
1374680211632142582,708082,1374680211632142582,,5.94198039429,8.9505258249,1.04706751898,1.96841953399
1374680211632868372,708083,1374680211632868372,,5.94198039429,8.88896766677,1.04706751898,1.94142152456
1374680211633573979,708084,1374680211633573979,,5.94198039429,8.88896766677,1.04706751898,1.94142152456
1374680211634288665,708085,1374680211634288665,,5.94198039429,8.88896766677,1.04706751898,1.96841953399
1374680211635003211,708086,1374680211635003211,,5.94198039429,8.88896766677,1.04706751898,1.96841953399
1374680211635716709,708087,1374680211635716709,,5.94198039429,8.88896766677,1.04706751898,1.96841953399
1374680211636430627,708088,1374680211636430627,,5.94198039429,8.88896766677,1.04706751898,1.96841953399
1374680211637142728,708089,1374680211637142728,,5.91540630991,8.88896766677,1.04706751898,1.94142152456
1374680211637859160,708090,1374680211637859160,,5.91540630991,8.88896766677,1.04706751898,1.94142152456
1374680211638572938,708091,1374680211638572938,,5.91540630991,8.88896766677,1.04706751898,1.96841953399
1374680211639287414,708092,1374680211639287414,,5.91540630991,8.88896766677,1.04706751898,1.94142152456
1374680211640001681,708093,1374680211640001681,,5.91540630991,8.88896766677,1.04706751898,1.94142152456
1374680211640742418,708094,1374680211640742418,,5.91540630991,8.82740950865,1.04706751898,1.94142152456
1374680211641430215,708095,1374680211641430215,,5.91540630991,8.88896766677,1.04706751898,1.94142152456
1374680211642144691,708096,1374680211642144691,,5.91540630991,8.88896766677,1.04706751898,1.94142152456
1374680211642857002,708097,1374680211642857002,,5.91540630991,8.88896766677,1.04706751898,1.96841953399
1374680211643572456,708098,1374680211643572456,,5.91540630991,8.88896766677,1.04706751898,1.96841953399
1374680211644273872,708099,1374680211644273872,,5.94198039429,8.88896766677,1.04706751898,1.94142152456
1374680211644999872,708100,1374680211644999872,,5.94198039429,8.88896766677,0.987711740923,1.94142152456
1374680211645730203,708101,1374680211645730203,,5.94198039429,8.88896766677,1.04706751898,1.94142152456
1374680211646429034,708102,1374680211646429034,,5.94198039429,8.9505258249,1.04706751898,1.96841953399
1374680211647159993,708103,1374680211647159993,,5.94198039429,8.9505258249,1.04706751898,1.96841953399
1374680211647854914,708104,1374680211647854914,,5.94198039429,8.9505258249,1.04706751898,1.94142152456
1374680211648592019,708105,1374680211648592019,,5.94198039429,8.88896766677,1.04706751898,1.94142152456
1374680211649304609,708106,1374680211649304609,,5.94198039429,8.9505258249,0.987711740923,1.94142152456
1374680211650016432,708107,1374680211650016432,,5.94198039429,8.9505258249,1.04706751898,1.96841953399
1374680211650725181,708108,1374680211650725181,,5.94198039429,8.9505258249,1.04706751898,1.94142152456
1374680211651441473,708109,1374680211651441473,,5.94198039429,8.88896766677,0.987711740923,1.94142152456
1374680211652143588,708110,1374680211652143588,,5.94198039429,8.88896766677,1.04706751898,1.94142152456
1374680211652862045,708111,1374680211652862045,,5.94198039429,8.88896766677,0.987711740923,1.94142152456
1374680211653656419,708112,1374680211653656419,,5.94198039429,8.88896766677,0.987711740923,1.94142152456
1374680211654295816,708113,1374680211654295816,,5.94198039429,8.88896766677,1.04706751898,1.96841953399
1374680211655000864,708114,1374680211655000864,,5.94198039429,8.88896766677,0.987711740923,1.94142152456
1374680211655743347,708115,1374680211655743347,,5.94198039429,8.88896766677,0.987711740923,1.96841953399
1374680211656429188,708116,1374680211656429188,,5.94198039429,8.88896766677,0.987711740923,1.94142152456
1374680211657143315,708117,1374680211657143315,,5.94198039429,8.88896766677,0.987711740923,1.94142152456
1374680211657971214,708118,1374680211657971214,,5.94198039429,8.9505258249,1.04706751898,1.94142152456
1374680211658571709,708119,1374680211658571709,,5.96855447867,8.9505258249,1.04706751898,1.96841953399
1374680211659296661,708120,1374680211659296661,,5.96855447867,8.9505258249,1.04706751898,1.94142152456
1374680211660037817,708121,1374680211660037817,,5.96855447867,8.9505258249,1.04706751898,1.94142152456
1374680211660715627,708122,1374680211660715627,,5.96855447867,8.9505258249,1.04706751898,1.94142152456
1374680211661429474,708123,1374680211661429474,,5.99512856304,9.01208398302,1.04706751898,1.96841953399
1374680211662156522,708124,1374680211662156522,,5.99512856304,9.01208398302,1.10642329703,1.96841953399
1374680211662860033,708125,1374680211662860033,,5.99512856304,8.9505258249,1.10642329703,1.96841953399
1374680211663639811,708126,1374680211663639811,,5.99512856304,8.9505258249,1.04706751898,1.96841953399
1374680211664286192,708127,1374680211664286192,,5.99512856304,9.01208398302,1.04706751898,1.96841953399
1374680211664999411,708128,1374680211664999411,,5.99512856304,9.01208398302,1.10642329703,1.96841953399
1374680211665714097,708129,1374680211665714097,,5.99512856304,8.9505258249,1.10642329703,1.96841953399
1374680211666429062,708130,1374680211666429062,,5.99512856304,8.9505258249,1.04706751898,1.96841953399
1374680211667158066,708131,1374680211667158066,,5.99512856304,8.9505258249,1.04706751898,1.96841953399
1374680211667855920,708132,1374680211667855920,,5.99512856304,8.9505258249,1.10642329703,1.96841953399
1374680211668623615,708133,1374680211668623615,,5.99512856304,8.9505258249,1.04706751898,1.96841953399
1374680211669301145,708134,1374680211669301145,,5.96855447867,8.9505258249,1.10642329703,1.96841953399
1374680211669999349,708135,1374680211669999349,,5.96855447867,8.9505258249,1.10642329703,1.96841953399
1374680211670713545,708136,1374680211670713545,,5.96855447867,8.9505258249,1.10642329703,1.96841953399
1374680211671443527,708137,1374680211671443527,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211676523292,708138,1374680211676523292,,5.94198039429,8.9505258249,1.04706751898,1.96841953399
1374680211676531883,708139,1374680211676531883,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211677308727,708140,1374680211677308727,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211678019851,708141,1374680211678019851,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211678733769,708142,1374680211678733769,,5.91540630991,8.88896766677,1.04706751898,1.96841953399
1374680211680866512,708143,1374680211680866512,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211680874963,708144,1374680211680874963,,5.91540630991,8.9505258249,1.10642329703,1.96841953399
1374680211681648036,708145,1374680211681648036,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211682363141,708146,1374680211682363141,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211683065674,708147,1374680211683065674,,5.94198039429,8.88896766677,1.04706751898,1.96841953399
1374680211683798938,708148,1374680211683798938,,5.91540630991,8.88896766677,1.04706751898,1.96841953399
1374680211684509922,708149,1374680211684509922,,5.91540630991,8.88896766677,1.10642329703,1.96841953399
1374680211685220836,708150,1374680211685220836,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211685933916,708151,1374680211685933916,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211686649160,708152,1374680211686649160,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211687343732,708153,1374680211687343732,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211688082024,708154,1374680211688082024,,5.94198039429,8.88896766677,1.10642329703,1.96841953399
1374680211688792449,708155,1374680211688792449,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211689469421,708156,1374680211689469421,,5.96855447867,8.9505258249,1.10642329703,1.96841953399
1374680211690222589,708157,1374680211690222589,,5.94198039429,8.9505258249,1.04706751898,1.96841953399
1374680211690934412,708158,1374680211690934412,,5.94198039429,8.9505258249,1.04706751898,1.96841953399
1374680211691647701,708159,1374680211691647701,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211692373980,708160,1374680211692373980,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
1374680211693046342,708161,1374680211693046342,,5.94198039429,8.9505258249,1.10642329703,1.96841953399
